"College","Course","Category","Predicted_Rank_2025"
"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College","MBBS","GN",1084524.87
"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College","MBBS","OBC",955373.475
"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College","MBBS","SC",202663.81
"Jannayak Karpoori Thakur Medical college and Hospital","MBBS","EWS",37468.65
"Jannayak Karpoori Thakur Medical college and Hospital","MBBS","GN",405607.955
"Jannayak Karpoori Thakur Medical college and Hospital","MBBS","OBC",340602.015
"Jannayak Karpoori Thakur Medical college and Hospital","MBBS","SC",122936.08
"Jannayak Karpoori Thakur Medical college and Hospital","MBBS","ST",158017.8
"Jawahar Lal Nehru Medical College","MBBS","EWS",109507.585
"Jawahar Lal Nehru Medical College","MBBS","GN",848016.53
"Jawahar Lal Nehru Medical College","MBBS","OBC",734107.595
"Jawahar Lal Nehru Medical College","MBBS","SC",430748.27
"Jawahar Lal Nehru Medical College","MBBS","ST",444768.67
"Jawaharlal Nehru Institute of Dental Sciences","BDS","EWS",57040.535
"Jawaharlal Nehru Institute of Dental Sciences","BDS","OBC",97407.795
"Jawaharlal Nehru Institute of Dental Sciences","BDS","SC",118007.85
"Jawaharlal Nehru Institute of Dental Sciences","BDS","ST",179899.14
"Jawaharlal Nehru Medical College","MBBS","EWS",23055.065
"Jawaharlal Nehru Medical College","MBBS","EWS PWD",401515.89
"Jawaharlal Nehru Medical College","MBBS","GN",31226.04
"Jawaharlal Nehru Medical College","MBBS","GN PWD",408150.62
"Jawaharlal Nehru Medical College","MBBS","OBC",19600.185
"Jawaharlal Nehru Medical College","MBBS","OBC PWD",517929.805
"Jawaharlal Nehru Medical College","MBBS","SC",82248.57
"Jawaharlal Nehru Medical College","MBBS","ST",110248.59
"Jhargram Government Medical College and Hospital","MBBS","EWS",27586.015
"Jhargram Government Medical College and Hospital","MBBS","GN",19932.025
"Jhargram Government Medical College and Hospital","MBBS","GN PWD",642315.83
"Jhargram Government Medical College and Hospital","MBBS","OBC",15140.365
"Jhargram Government Medical College and Hospital","MBBS","SC",85364.175
"Jhargram Government Medical College and Hospital","MBBS","ST",85268.11
"Jorhat Medical College and Hospital","MBBS","EWS",25154.335
"Jorhat Medical College and Hospital","MBBS","EWS PWD",441148.345
"Jorhat Medical College and Hospital","MBBS","GN",16058.16
"Jorhat Medical College and Hospital","MBBS","OBC",17193.385
"Jorhat Medical College and Hospital","MBBS","SC",82361.525
"Jorhat Medical College and Hospital","MBBS","ST",98550.97
"K M Shah Dental Collegel","BDS","EWS",1012101.995
"K M Shah Dental Collegel","BDS","GN",1159883.07
"K M Shah Dental Collegel","BDS","OBC",1259931.41
"K M Shah Dental Collegel","BDS","SC",1132431.825
"K M Shah Dental Collegel","BDS","ST",1199415.285
"K.A.P. VISWANATHAM Govt Medical College","MBBS","EWS",38237.48
"K.A.P. VISWANATHAM Govt Medical College","MBBS","GN",35565.52
"K.A.P. VISWANATHAM Govt Medical College","MBBS","OBC",47906.745
"K.A.P. VISWANATHAM Govt Medical College","MBBS","OBC PWD",789594.535
"K.A.P. VISWANATHAM Govt Medical College","MBBS","SC",65136.81
"K.A.P. VISWANATHAM Govt Medical College","MBBS","ST",109778.38
"K.S Hegde Medical Academy","MBBS","EWS",140660.475
"K.S Hegde Medical Academy","MBBS","GN",622695.045
"K.S Hegde Medical Academy","MBBS","OBC",368933.94
"K.S Hegde Medical Academy","MBBS","SC",90163.465
"KANYAKUMARI GOVT. MED. COLL.","MBBS","EWS",32425.625
"KANYAKUMARI GOVT. MED. COLL.","MBBS","GN",50350.59
"KANYAKUMARI GOVT. MED. COLL.","MBBS","GN PWD",538333.785
"KANYAKUMARI GOVT. MED. COLL.","MBBS","OBC",72093.345
"KANYAKUMARI GOVT. MED. COLL.","MBBS","SC",76528.36
"KARNATAK INST. OF MEDICAL SC.","MBBS","EWS",16232.845
"KARNATAK INST. OF MEDICAL SC.","MBBS","GN",11034.605
"KARNATAK INST. OF MEDICAL SC.","MBBS","GN PWD",354419.715
"KARNATAK INST. OF MEDICAL SC.","MBBS","OBC",8787.115
"KARNATAK INST. OF MEDICAL SC.","MBBS","SC",52585.14
"KARNATAK INST. OF MEDICAL SC.","MBBS","ST",58029.365
"KGMC","MBBS","EWS",8064.615
"KGMC","MBBS","GN",7332.7
"KGMC","MBBS","OBC",2892.49
"KGMC","MBBS","OBC PWD",366431.37
"KGMC","MBBS","SC",20622.23
"KGMC","MBBS","ST",34464.045
"KLE VK Inst. of Dental Scie. Belagavi","BDS","EWS",612466.085
"KLE VK Inst. of Dental Scie. Belagavi","BDS","GN",764297.03
"KLE VK Inst. of Dental Scie. Belagavi","BDS","OBC",817572.045
"KLE VK Inst. of Dental Scie. Belagavi","BDS","SC",731734.23
"KLE VK Inst. of Dental Scie. Belagavi","BDS","ST",781385.54
"KURNOOL MEDICAL COLLEGE","MBBS","EWS",15425.155
"KURNOOL MEDICAL COLLEGE","MBBS","GN",14977.83
"KURNOOL MEDICAL COLLEGE","MBBS","OBC",10438.89
"KURNOOL MEDICAL COLLEGE","MBBS","OBC PWD",526367.655
"KURNOOL MEDICAL COLLEGE","MBBS","SC",66298.27
"KURNOOL MEDICAL COLLEGE","MBBS","ST",84354.98
"Kakatiya Medical College Warangal","MBBS","EWS",22230.825
"Kakatiya Medical College Warangal","MBBS","GN",14902.25
"Kakatiya Medical College Warangal","MBBS","GN PWD",577238.35
"Kakatiya Medical College Warangal","MBBS","OBC",25441.875
"Kakatiya Medical College Warangal","MBBS","SC",66495.795
"Kakatiya Medical College Warangal","MBBS","SC PWD",920404.365
"Kakatiya Medical College Warangal","MBBS","ST",76005.745
"Kakatiya Medical College Warangal","MBBS","ST PWD",821478.305
"Kalinga Institute of Dental Sciences","BDS","EWS",736973.12
"Kalinga Institute of Dental Sciences","BDS","GN",1093426.035
"Kalinga Institute of Dental Sciences","BDS","GN PWD",1178536.815
"Kalinga Institute of Dental Sciences","BDS","OBC",1343388.075
"Kalinga Institute of Dental Sciences","BDS","SC",1201120.13
"Kalinga Institute of Dental Sciences","BDS","ST",1209383.945
"Kalinga Institute of Dental Sciences","MBBS","EWS",170891.115
"Kalinga Institute of Dental Sciences","MBBS","GN",922008.85
"Kalinga Institute of Dental Sciences","MBBS","OBC",591348.46
"Kalinga Institute of Dental Sciences","MBBS","SC",611015.765
"Kalpana Chawla Govt. Medical College","MBBS","EWS",19353.605
"Kalpana Chawla Govt. Medical College","MBBS","GN",49281.83
"Kalpana Chawla Govt. Medical College","MBBS","OBC",15635.37
"Kalpana Chawla Govt. Medical College","MBBS","SC",60062.34
"Kalpana Chawla Govt. Medical College","MBBS","ST",98891.11
"Kalyan Singh Government Medical College","MBBS","EWS",13554.69
"Kalyan Singh Government Medical College","MBBS","GN",42853.065
"Kalyan Singh Government Medical College","MBBS","OBC",13393.76
"Kalyan Singh Government Medical College","MBBS","OBC PWD",691925.845
"Kalyan Singh Government Medical College","MBBS","SC",71895
"Kalyan Singh Government Medical College","MBBS","ST",103373.645
"Karwar Institute of Medical Sciences","MBBS","EWS",19160.65
"Karwar Institute of Medical Sciences","MBBS","GN",64718.96
"Karwar Institute of Medical Sciences","MBBS","OBC",15508.44
"Karwar Institute of Medical Sciences","MBBS","OBC PWD",880720.605
"Karwar Institute of Medical Sciences","MBBS","SC",92517.175
"Karwar Institute of Medical Sciences","MBBS","ST",99927.14
"Kasturba Medical College","MBBS","EWS",27124.955
"Kasturba Medical College","MBBS","GN",321878.35
"Kasturba Medical College","MBBS","OBC",34804.52
"Kodagu Institute of Medical Sciences","MBBS","EWS",19991.545
"Kodagu Institute of Medical Sciences","MBBS","GN",68442.145
"Kodagu Institute of Medical Sciences","MBBS","OBC",17211.625
"Kodagu Institute of Medical Sciences","MBBS","SC",99260.71
"Kodagu Institute of Medical Sciences","MBBS","ST",95558.91
"Kokrajhar Medical College & Hospital Rangalikhata","MBBS","EWS",21113.95
"Kokrajhar Medical College & Hospital Rangalikhata","MBBS","GN",30431
"Kokrajhar Medical College & Hospital Rangalikhata","MBBS","OBC",18954.055
"Kokrajhar Medical College & Hospital Rangalikhata","MBBS","SC",106877.79
"Kokrajhar Medical College & Hospital Rangalikhata","MBBS","ST",97225.075
"Koppal Institute of Medical Sciences","MBBS","EWS",25362.945
"Koppal Institute of Medical Sciences","MBBS","GN",57338.5
"Koppal Institute of Medical Sciences","MBBS","GN PWD",663861.83
"Koppal Institute of Medical Sciences","MBBS","OBC",36342.995
"Koppal Institute of Medical Sciences","MBBS","SC",120576.23
"Koppal Institute of Medical Sciences","MBBS","ST",93694.03
"Krishna Inst. of Med. Scie.","MBBS","EWS",440623.18
"Krishna Inst. of Med. Scie.","MBBS","GN",931489.555
"Krishna Inst. of Med. Scie.","MBBS","OBC",742581.14
"Krishna Inst. of Med. Scie.","MBBS","SC",609843.41
"L.L.R.M. MEDICAL COLLEGE","MBBS","EWS",90047.455
"L.L.R.M. MEDICAL COLLEGE","MBBS","EWS PWD",492916.045
"L.L.R.M. MEDICAL COLLEGE","MBBS","GN",201756.755
"L.L.R.M. MEDICAL COLLEGE","MBBS","OBC",153589.965
"L.L.R.M. MEDICAL COLLEGE","MBBS","SC",78681.63
"L.L.R.M. MEDICAL COLLEGE","MBBS","ST",74924.185
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","EWS",19474.525
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","EWS PWD",464162.5
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","GN",49513.465
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","OBC",146579.035
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","OBC PWD",450940.455
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","SC",136895.325
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","SC PWD",668417.535
"LOKMANYA TILAK  MUNICIPAL M C","MBBS","ST",78615.78
"Lady Hardinge Medical College","MBBS","EWS",54153.075
"Lady Hardinge Medical College","MBBS","GN",370979.975
"Lady Hardinge Medical College","MBBS","GN PWD",820247.255
"Lady Hardinge Medical College","MBBS","OBC",758203.37
"Lady Hardinge Medical College","MBBS","OBC PWD",171835.16
"Lady Hardinge Medical College","MBBS","SC",352102.76
"Lady Hardinge Medical College","MBBS","SC PWD",480254.65
"Lady Hardinge Medical College","MBBS","ST",157436.07
"Lady Hardinge Medical College","MBBS","ST PWD",694888.465
"Lakhimpur Medical College","MBBS","EWS",26138.18
"Lakhimpur Medical College","MBBS","GN",64987.555
"Lakhimpur Medical College","MBBS","OBC",94718.895
"Lakhimpur Medical College","MBBS","SC",144874.72
"Lakhimpur Medical College","MBBS","ST",107995.975
"Lt. B R K Government Medical College","MBBS","EWS",17202.465
"Lt. B R K Government Medical College","MBBS","GN",20773.625
"Lt. B R K Government Medical College","MBBS","GN PWD",732242.31
"Lt. B R K Government Medical College","MBBS","OBC",27182.925
"Lt. B R K Government Medical College","MBBS","OBC PWD",540724.825
"Lt. B R K Government Medical College","MBBS","SC",83829.985
"Lt. B R K Government Medical College","MBBS","ST",99209.46
"Lt. L A M Govt. Medical College","MBBS","EWS",15282.34
"Lt. L A M Govt. Medical College","MBBS","GN",18028.825
"Lt. L A M Govt. Medical College","MBBS","OBC",20099.61
"Lt. L A M Govt. Medical College","MBBS","SC",86458.685
"Lt. L A M Govt. Medical College","MBBS","ST",101923.22
"M.G.D.C. & HOSPITAL","BDS","EWS",45732.185
"M.G.D.C. & HOSPITAL","BDS","GN",51149.26
"M.G.D.C. & HOSPITAL","BDS","OBC",102172.22
"M.G.D.C. & HOSPITAL","BDS","SC",141153.62
"M.G.D.C. & HOSPITAL","BDS","ST",178273.01
"M.G.M. MEDICAL COLLEGE","MBBS","EWS",6128.02
"M.G.M. MEDICAL COLLEGE","MBBS","GN",4241.735
"M.G.M. MEDICAL COLLEGE","MBBS","OBC",6217.64
"M.G.M. MEDICAL COLLEGE","MBBS","OBC PWD",633377.42
"M.G.M. MEDICAL COLLEGE","MBBS","SC",39899.955
"M.G.M. MEDICAL COLLEGE","MBBS","SC PWD",920841.085
"M.G.M. MEDICAL COLLEGE","MBBS","ST",61308.795
"M.G.M. MEDICAL COLLEGE","MBBS","ST PWD",883980.475
"M.P. SHAH MEDICAL COLLEGE","MBBS","EWS",6771.58
"M.P. SHAH MEDICAL COLLEGE","MBBS","GN",4933.75
"M.P. SHAH MEDICAL COLLEGE","MBBS","OBC",6707.93
"M.P. SHAH MEDICAL COLLEGE","MBBS","OBC PWD",752219.935
"M.P. SHAH MEDICAL COLLEGE","MBBS","SC",40722.85
"M.P. SHAH MEDICAL COLLEGE","MBBS","ST",56615.325
"MADRAS MEDICAL COLLEGE","MBBS","EWS",5334.31
"MADRAS MEDICAL COLLEGE","MBBS","GN",1714.565
"MADRAS MEDICAL COLLEGE","MBBS","OBC",4254.945
"MADRAS MEDICAL COLLEGE","MBBS","SC",17432.625
"MADRAS MEDICAL COLLEGE","MBBS","ST",53532.085
"MADURAI MEDICAL COLLEGE","MBBS","EWS",11233.385
"MADURAI MEDICAL COLLEGE","MBBS","EWS PWD",933011.76
"MADURAI MEDICAL COLLEGE","MBBS","GN",3770.465
"MADURAI MEDICAL COLLEGE","MBBS","OBC",5669.405
"MADURAI MEDICAL COLLEGE","MBBS","OBC PWD",510258.185
"MADURAI MEDICAL COLLEGE","MBBS","SC",34870.9
"MADURAI MEDICAL COLLEGE","MBBS","ST",89985.265
"MAHARAJA K.C. GAJAPATI M.C.","MBBS","EWS",9878.735
"MAHARAJA K.C. GAJAPATI M.C.","MBBS","GN",5401.83
"MAHARAJA K.C. GAJAPATI M.C.","MBBS","GN PWD",480220.8
"MAHARAJA K.C. GAJAPATI M.C.","MBBS","OBC",8375.435
"MAHARAJA K.C. GAJAPATI M.C.","MBBS","SC",41623.83
"MAHARAJA K.C. GAJAPATI M.C.","MBBS","ST",99687.695
"MAHARANI LAXMI BAI MEDICAL COLL","MBBS","EWS",8810.08
"MAHARANI LAXMI BAI MEDICAL COLL","MBBS","GN",5608.655
"MAHARANI LAXMI BAI MEDICAL COLL","MBBS","GN PWD",448196.5
"MAHARANI LAXMI BAI MEDICAL COLL","MBBS","OBC",7904.53
"MAHARANI LAXMI BAI MEDICAL COLL","MBBS","SC",54918.505
"MAHARANI LAXMI BAI MEDICAL COLL","MBBS","ST",91889.44
"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE","MBBS","EWS",13405.04
"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE","MBBS","GN",11111.53
"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE","MBBS","GN PWD",621422.085
"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE","MBBS","OBC",13280.94
"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE","MBBS","SC",79638.29
"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE","MBBS","ST",112771.885
"MALDA MED. COLLEGE","MBBS","EWS",15335.1
"MALDA MED. COLLEGE","MBBS","GN",12327.385
"MALDA MED. COLLEGE","MBBS","OBC",14647.94
"MALDA MED. COLLEGE","MBBS","SC",83998.775
"MALDA MED. COLLEGE","MBBS","ST",118888.21
"MANAV RACHNA DENTAL COLLEGE FARIDABAD","BDS","EWS",885685.01
"MANAV RACHNA DENTAL COLLEGE FARIDABAD","BDS","GN",1058725.465
"MANAV RACHNA DENTAL COLLEGE FARIDABAD","BDS","OBC",1128423.195
"MANAV RACHNA DENTAL COLLEGE FARIDABAD","BDS","SC",1101752.265
"MANAV RACHNA DENTAL COLLEGE FARIDABAD","BDS","ST",977608.94
"MANDYA INST. OF MEDICAL SCI.","MBBS","EWS",14615.605
"MANDYA INST. OF MEDICAL SCI.","MBBS","GN",8415.765
"MANDYA INST. OF MEDICAL SCI.","MBBS","OBC",12527.895
"MANDYA INST. OF MEDICAL SCI.","MBBS","SC",67632.465
"MANDYA INST. OF MEDICAL SCI.","MBBS","ST",76414.62
"MEDICAL COLLEGE","MBBS","EWS",8484.56
"MEDICAL COLLEGE","MBBS","GN",19959.74
"MEDICAL COLLEGE","MBBS","GN PWD",93243.975
"MEDICAL COLLEGE","MBBS","OBC",44611.105
"MEDICAL COLLEGE","MBBS","OBC PWD",702979.02
"MEDICAL COLLEGE","MBBS","SC",35487.175
"MEDICAL COLLEGE","MBBS","SC PWD",1013555.095
"MEDICAL COLLEGE","MBBS","ST",86120.235
"MEDICAL COLLEGE","MBBS","ST PWD",911227.45
"MG Inst. of Medical Sciences","MBBS","EWS",13918.24
"MG Inst. of Medical Sciences","MBBS","GN",24987.885
"MG Inst. of Medical Sciences","MBBS","GN PWD",279475.09
"MG Inst. of Medical Sciences","MBBS","OBC",48959.375
"MG Inst. of Medical Sciences","MBBS","OBC PWD",759489.77
"MG Inst. of Medical Sciences","MBBS","SC",57872.925
"MG Inst. of Medical Sciences","MBBS","ST",110783.87
"MGM Medical College","MBBS","EWS",206699.46
"MGM Medical College","MBBS","GN",560290.885
"MGM Medical College","MBBS","GN PWD",250432.43
"MGM Medical College","MBBS","OBC",549913.555
"MGM Medical College","MBBS","SC",177606.43
"MIDNAPORE MEDICAL COLLEGE","MBBS","EWS",84655.25
"MIDNAPORE MEDICAL COLLEGE","MBBS","EWS PWD",909015.545
"MIDNAPORE MEDICAL COLLEGE","MBBS","GN",284839.875
"MIDNAPORE MEDICAL COLLEGE","MBBS","OBC",89386.565
"MIDNAPORE MEDICAL COLLEGE","MBBS","OBC PWD",760255.745
"MIDNAPORE MEDICAL COLLEGE","MBBS","SC",96176.745
"MIDNAPORE MEDICAL COLLEGE","MBBS","ST",159608.93
"MM College of Dental Scie. and Res.","BDS","EWS",648893.035
"MM College of Dental Scie. and Res.","BDS","GN",948644.25
"MM College of Dental Scie. and Res.","BDS","GN PWD",873183.45
"MM College of Dental Scie. and Res.","BDS","OBC",1118355.125
"MM College of Dental Scie. and Res.","BDS","SC",1060446.01
"MM Inst. Med. and Research","MBBS","EWS",202571.31
"MM Inst. Med. and Research","MBBS","GN",575063.105
"MM Inst. Med. and Research","MBBS","OBC",264321.415
"MM Inst. Med. and Research","MBBS","SC",294346.38
"MM Inst. Med. and Research","MBBS","ST",645891.735
"MOTI LAL NEHRU MEDICAL COLL","MBBS","EWS",15083.56
"MOTI LAL NEHRU MEDICAL COLL","MBBS","GN",35252.725
"MOTI LAL NEHRU MEDICAL COLL","MBBS","OBC",44304.41
"MOTI LAL NEHRU MEDICAL COLL","MBBS","OBC PWD",425665.78
"MOTI LAL NEHRU MEDICAL COLL","MBBS","SC",79832.74
"MOTI LAL NEHRU MEDICAL COLL","MBBS","ST",192121.78
"MRA MEDICAL COLLEGE AMBEDKAR NAGAR","MBBS","EWS",12454.58
"MRA MEDICAL COLLEGE AMBEDKAR NAGAR","MBBS","GN",13881.62
"MRA MEDICAL COLLEGE AMBEDKAR NAGAR","MBBS","OBC",17217.185
"MRA MEDICAL COLLEGE AMBEDKAR NAGAR","MBBS","SC",76747.915
"MRA MEDICAL COLLEGE AMBEDKAR NAGAR","MBBS","SC PWD",962836.35
"MYSORE MED.& RESEARCH INST. MYSORE","MBBS","EWS",9028.195
"MYSORE MED.& RESEARCH INST. MYSORE","MBBS","GN",11799.19
"MYSORE MED.& RESEARCH INST. MYSORE","MBBS","OBC",10288.64
"MYSORE MED.& RESEARCH INST. MYSORE","MBBS","OBC PWD",385995.45
"MYSORE MED.& RESEARCH INST. MYSORE","MBBS","SC",77400.515
"MYSORE MED.& RESEARCH INST. MYSORE","MBBS","ST",72312.445
"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar","MBBS","EWS",22761.57
"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar","MBBS","GN",116413.99
"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar","MBBS","GN PWD",641910.76
"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar","MBBS","OBC",22342.47
"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar","MBBS","SC",152370.125
"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar","MBBS","ST",126991.125
"Mahatma Gandhi Medical College","MBBS","EWS",329101.21
"Mahatma Gandhi Medical College","MBBS","GN",899956.67
"Mahatma Gandhi Medical College","MBBS","OBC",583454.355
"Mahatma Gandhi Medical College","MBBS","SC",714683.88
"Mahatma Gandhi Medical College","MBBS","ST",578161.62
"Mahatma Gandhi Mission Medical College","MBBS","EWS",206273.12
"Mahatma Gandhi Mission Medical College","MBBS","GN",558039.715
"Mahatma Gandhi Mission Medical College","MBBS","OBC",362403.425
"Mahatma Gandhi Mission Medical College","MBBS","SC",251888.255
"Mahatma Vidur Autonomous State Medical College","MBBS","EWS",51867.38
"Mahatma Vidur Autonomous State Medical College","MBBS","GN",224444.645
"Mahatma Vidur Autonomous State Medical College","MBBS","OBC",63801.665
"Mahatma Vidur Autonomous State Medical College","MBBS","OBC PWD",620460.59
"Mahatma Vidur Autonomous State Medical College","MBBS","SC",208138.055
"Mahatma Vidur Autonomous State Medical College","MBBS","ST",186228.17
"Manipal College of Dental Sce.","BDS","EWS",374553.36
"Manipal College of Dental Sce.","BDS","GN",406802.175
"Manipal College of Dental Sce.","BDS","OBC",398933.85
"Manipal College of Dental Science","BDS","EWS",457868.715
"Manipal College of Dental Science","BDS","GN",554334.8
"Manipal College of Dental Science","BDS","OBC",580542.595
"Manipal College of Dental Science","BDS","SC",531313.37
"Manipal College of Dental Science","BDS","ST",563667.685
"Manipal Tata Medical College","MBBS","EWS",70499.84
"Manipal Tata Medical College","MBBS","GN",808676.335
"Manipal Tata Medical College","MBBS","OBC",43535.545
"Maulana Azad Institute of Dental Sciences","BDS","EWS",153360.005
"Maulana Azad Institute of Dental Sciences","BDS","GN",480869.725
"Maulana Azad Institute of Dental Sciences","BDS","GN PWD",868861.54
"Maulana Azad Institute of Dental Sciences","BDS","OBC",264854.025
"Maulana Azad Institute of Dental Sciences","BDS","OBC PWD",467848.32
"Maulana Azad Institute of Dental Sciences","BDS","SC",182444.7
"Maulana Azad Institute of Dental Sciences","BDS","ST",213864.58
"Maulana Azad Medical College","MBBS","EWS",8480.52
"Maulana Azad Medical College","MBBS","GN",876449.77
"Maulana Azad Medical College","MBBS","GN PWD",468572.545
"Maulana Azad Medical College","MBBS","OBC",39763.31
"Maulana Azad Medical College","MBBS","OBC PWD",758526.435
"Maulana Azad Medical College","MBBS","SC",75152.42
"Maulana Azad Medical College","MBBS","ST",205593.82
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","EWS",22994.4
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","EWS PWD",1001470.15
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","GN",314176.715
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","GN PWD",634849.985
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","OBC",65762.87
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","SC",93161.235
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","SC PWD",942093.17
"Medinirai Medical College (previously Known as Palamu Medical College)","MBBS","ST",170023.24
"Meenakshi Ammal Dental College and Host.","BDS","EWS",509224.835
"Meenakshi Ammal Dental College and Host.","BDS","GN",979257.755
"Meenakshi Ammal Dental College and Host.","BDS","OBC",1002718.255
"Meenakshi Ammal Dental College and Host.","BDS","SC",956879.93
"Meenakshi Ammal Dental College and Host.","BDS","ST",915506.155
"Meenakshi Medical College Hospital and Research Institute","MBBS","EWS",734193.22
"Meenakshi Medical College Hospital and Research Institute","MBBS","GN",834541.21
"Meenakshi Medical College Hospital and Research Institute","MBBS","OBC",653314.61
"Meenakshi Medical College Hospital and Research Institute","MBBS","SC",809743.77
"Meenakshi Medical College Hospital and Research Institute","MBBS","ST",618139.755
"Mursidabad M C & Hospital","MBBS","EWS",29618.805
"Mursidabad M C & Hospital","MBBS","GN",27886.385
"Mursidabad M C & Hospital","MBBS","GN PWD",742157.42
"Mursidabad M C & Hospital","MBBS","OBC",20502.925
"Mursidabad M C & Hospital","MBBS","SC",81892.39
"Mursidabad M C & Hospital","MBBS","ST",147560.89
"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE","MBBS","EWS",21921.435
"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE","MBBS","GN",22853.265
"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE","MBBS","GN PWD",889151.665
"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE","MBBS","OBC",19087.78
"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE","MBBS","SC",100687.51
"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE","MBBS","ST",116102.735
"NAIR HOSP DENTAL COLLEGE & HOSP","BDS","EWS",35683.185
"NAIR HOSP DENTAL COLLEGE & HOSP","BDS","GN",30739.66
"NAIR HOSP DENTAL COLLEGE & HOSP","BDS","OBC",43513.825
"NAIR HOSP DENTAL COLLEGE & HOSP","BDS","OBC PWD",1313745.72
"NAIR HOSP DENTAL COLLEGE & HOSP","BDS","SC",128762.98
"NAIR HOSP DENTAL COLLEGE & HOSP","BDS","ST",195815.74
"NALANDA MEDICAL COLLEGE","MBBS","EWS",8323.245
"NALANDA MEDICAL COLLEGE","MBBS","GN",6740.55
"NALANDA MEDICAL COLLEGE","MBBS","OBC",7929.97
"NALANDA MEDICAL COLLEGE","MBBS","SC",54178.01
"NALANDA MEDICAL COLLEGE","MBBS","ST",85467.515
"NAMO Medical Education & Research Institute","MBBS","EWS",9427.425
"NAMO Medical Education & Research Institute","MBBS","GN",7239.14
"NAMO Medical Education & Research Institute","MBBS","GN PWD",721127.94
"NAMO Medical Education & Research Institute","MBBS","OBC",10349.195
"NAMO Medical Education & Research Institute","MBBS","SC",62458.84
"NAMO Medical Education & Research Institute","MBBS","ST",84026.93
"NDMC Medical College","MBBS","EWS",4566.7
"NDMC Medical College","MBBS","GN",2365.11
"NDMC Medical College","MBBS","OBC",6918.8
"NDMC Medical College","MBBS","SC",31774.125
"NDMC Medical College","MBBS","ST",39168.65
"NEIGRIHMS","MBBS","GN",9162.325
"NEIGRIHMS","MBBS","OBC",6721.34
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","EWS",7831.005
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","EWS PWD",1047261.675
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","GN",6946.63
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","GN PWD",393379.025
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","OBC",8503.765
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","SC",54675.15
"NETAJI SUBHASH CHANDRA BOSE MC","MBBS","ST",82143.155
"NILRATAN SIRKAR MEDICAL COLLEGE","MBBS","EWS",7256.845
"NILRATAN SIRKAR MEDICAL COLLEGE","MBBS","GN",5683.065
"NILRATAN SIRKAR MEDICAL COLLEGE","MBBS","GN PWD",158836.715
"NILRATAN SIRKAR MEDICAL COLLEGE","MBBS","OBC",7280.15
"NILRATAN SIRKAR MEDICAL COLLEGE","MBBS","SC",42901.87
"NILRATAN SIRKAR MEDICAL COLLEGE","MBBS","ST",84708.44
"NORTH BENGAL DENT.COLL","BDS","EWS",35514.92
"NORTH BENGAL DENT.COLL","BDS","GN",30437.465
"NORTH BENGAL DENT.COLL","BDS","OBC",33177.66
"NORTH BENGAL DENT.COLL","BDS","SC",116960.865
