College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (ARTIFICIAL INTELLIGENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",OPEN (PWD),357,193,275
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (ARTIFICIAL INTELLIGENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",SC,2187,1971,2079
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (ARTIFICIAL INTELLIGENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",ST,1415,1643,1529
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (DATA SCIENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",EWS,8507,11923,10215
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (DATA SCIENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",OPEN,12937,12981,12959
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (DATA SCIENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",OPEN (PWD),888,636,762
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (DATA SCIENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",SC,4125,3011,3568
"Punjab Engineering College, Chandigarh","COMPUTER SCIENCE ENGINEERING (DATA SCIENCE) (4 YEARS, B. TECH / B. TECH (HONS.))",ST,2396,1734,2065
"Punjab Engineering College, Chandigarh","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,16681,20455,18568
"Punjab Engineering College, Chandigarh","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,27987,24581,26284
"Punjab Engineering College, Chandigarh","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1759,1735,1747
"Punjab Engineering College, Chandigarh","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,11119,13431,12275
"Punjab Engineering College, Chandigarh","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3035,2935,2985
"Punjab Engineering College, Chandigarh","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,-8786,14994,3104
"Punjab Engineering College, Chandigarh","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),522,258,390
"Punjab Engineering College, Chandigarh","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,19778,17072,18425
"Punjab Engineering College, Chandigarh","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1277,1535,1406
"Punjab Engineering College, Chandigarh","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,5999,3829,4914
"Punjab Engineering College, Chandigarh","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2735,2317,2526
"Punjab Engineering College, Chandigarh","ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,10124,16486,13305
"Punjab Engineering College, Chandigarh","ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,41764,19746,30755
"Punjab Engineering College, Chandigarh","ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,5649,4313,4981
"Punjab Engineering College, Chandigarh","ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3376,2700,3038
"Punjab Engineering College, Chandigarh","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,10655,34477,22566
"Punjab Engineering College, Chandigarh","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,34797,35789,35293
"Punjab Engineering College, Chandigarh","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),2510,2786,2648
"Punjab Engineering College, Chandigarh","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,-3147,17809,7331
"Punjab Engineering College, Chandigarh","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3290,3336,3313
"Punjab Engineering College, Chandigarh","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,108960,48254,78607
"Punjab Engineering College, Chandigarh","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,109845,47423,78634
"Punjab Engineering College, Chandigarh","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),4218,1186,2702
"Punjab Engineering College, Chandigarh","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,-4713,23251,9269
"Punjab Engineering College, Chandigarh","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3382,3666,3524
"Punjab Engineering College, Chandigarh","PRODUCTION AND INDUSTRIAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,69556,64444,67000
"Punjab Engineering College, Chandigarh","PRODUCTION AND INDUSTRIAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,91452,41844,66648
"Punjab Engineering College, Chandigarh","PRODUCTION AND INDUSTRIAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,-4349,22067,8859
"Punjab Engineering College, Chandigarh","PRODUCTION AND INDUSTRIAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3061,3871,3466
Sant Longowal Institute Of Engineering And Technology,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,14804,9706,12255
Sant Longowal Institute Of Engineering And Technology,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,32147,20093,26120
Sant Longowal Institute Of Engineering And Technology,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,87408,58064,72736
Sant Longowal Institute Of Engineering And Technology,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,17207,9377,13292
Sant Longowal Institute Of Engineering And Technology,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,6795,4443,5619
Sant Longowal Institute Of Engineering And Technology,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,9515,7677,8596
Sant Longowal Institute Of Engineering And Technology,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,20770,15924,18347
Sant Longowal Institute Of Engineering And Technology,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,56759,44677,50718
Sant Longowal Institute Of Engineering And Technology,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1668,1576,1622
Sant Longowal Institute Of Engineering And Technology,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,12327,8361,10344
Sant Longowal Institute Of Engineering And Technology,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5814,3914,4864
Sant Longowal Institute Of Engineering And Technology,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,12484,9276,10880
Sant Longowal Institute Of Engineering And Technology,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,26547,18839,22693
Sant Longowal Institute Of Engineering And Technology,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,74751,55399,65075
Sant Longowal Institute Of Engineering And Technology,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,13596,9406,11501
Sant Longowal Institute Of Engineering And Technology,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,6647,4237,5442
Sant Longowal Institute Of Engineering And Technology,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,10454,8482,9468
Sant Longowal Institute Of Engineering And Technology,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,21983,17197,19590
Sant Longowal Institute Of Engineering And Technology,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,57917,51001,54459
Sant Longowal Institute Of Engineering And Technology,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1535,2423,1979
Sant Longowal Institute Of Engineering And Technology,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,11615,9323,10469
Sant Longowal Institute Of Engineering And Technology,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3185,4329,3757
Sant Longowal Institute Of Engineering And Technology,"FOOD TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,17176,11588,14382
Sant Longowal Institute Of Engineering And Technology,"FOOD TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,35147,23207,29177
Sant Longowal Institute Of Engineering And Technology,"FOOD TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,94496,70324,82410
Sant Longowal Institute Of Engineering And Technology,"FOOD TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,16372,11274,13823
Sant Longowal Institute Of Engineering And Technology,"FOOD TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7948,5412,6680
Sant Longowal Institute Of Engineering And Technology,"INSTRUMENTATION AND CONTROL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,15121,10729,12925
Sant Longowal Institute Of Engineering And Technology,"INSTRUMENTATION AND CONTROL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,30762,21754,26258
Sant Longowal Institute Of Engineering And Technology,"INSTRUMENTATION AND CONTROL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,83261,63845,73553
Sant Longowal Institute Of Engineering And Technology,"INSTRUMENTATION AND CONTROL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,15805,10913,13359
Sant Longowal Institute Of Engineering And Technology,"INSTRUMENTATION AND CONTROL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7683,5013,6348
Sant Longowal Institute Of Engineering And Technology,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,14497,10963,12730
Sant Longowal Institute Of Engineering And Technology,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,30387,22005,26196
Sant Longowal Institute Of Engineering And Technology,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,84663,63873,74268
Sant Longowal Institute Of Engineering And Technology,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,15826,10620,13223
Sant Longowal Institute Of Engineering And Technology,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7313,5233,6273
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1456,1424,1440
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,-1085,14841,6878
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),1521,161,841
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,6392,11382,8887
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1579,309,944
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2431,2015,2223
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),53,91,72
"Sardar Vallabhbhai National Institute Of Technology, Surat","ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1274,1454,1364
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5159,5039,5099
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,10842,10566,10704
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),995,829,912
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,30553,29559,30056
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),2019,1353,1686
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,6001,5781,5891
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2214,2248,2231
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,4898,11712,8305
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,16705,15885,16295
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,69263,47975,58619
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,8522,22606,15564
"Sardar Vallabhbhai National Institute Of Technology, Surat","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,3304,3172,3238
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,3959,10401,7180
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),319,259,289
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,32094,11594,21844
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),236,796,516
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,35827,35987,35907
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),571,1659,1115
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,12363,11067,11715
"Sardar Vallabhbhai National Institute Of Technology, Surat","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2805,1323,2064
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,999,1013,1006
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3719,2525,3122
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),232,118,175
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,6145,10559,8352
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),437,175,306
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1972,1682,1827
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),93,31,62
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,107,1143,625
"Sardar Vallabhbhai National Institute Of Technology, Surat","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST (PWD),13,15,14
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,4577,2779,3678
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,24400,10684,17542
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,16976,17744,17360
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1005,1221,1113
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,10347,3551,6949
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1504,1282,1393
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST (PWD),68,50,59
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2512,2054,2283
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2252,14340,8296
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,12143,12915,12529
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),70,1394,732
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,3149,2791,2970
"Sardar Vallabhbhai National Institute Of Technology, Surat","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,843,1225,1034
"Sardar Vallabhbhai National Institute Of Technology, Surat","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,1250,10932,6091
"Sardar Vallabhbhai National Institute Of Technology, Surat","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,41956,15412,28684
"Sardar Vallabhbhai National Institute Of Technology, Surat","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,57925,39225,48575
"Sardar Vallabhbhai National Institute Of Technology, Surat","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN (PWD),-551,1043,246
"Sardar Vallabhbhai National Institute Of Technology, Surat","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,10834,16328,13581
"Sardar Vallabhbhai National Institute Of Technology, Surat","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,5025,2959,3992
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,3126,14372,8749
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,37569,15387,26478
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),563,797,680
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,22590,26208,24399
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1610,1192,1401
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,10874,11758,11316
"Sardar Vallabhbhai National Institute Of Technology, Surat","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3440,1990,2715
"Sardar Vallabhbhai National Institute Of Technology, Surat","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,1976,11482,6729
"Sardar Vallabhbhai National Institute Of Technology, Surat","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,40274,15356,27815
"Sardar Vallabhbhai National Institute Of Technology, Surat","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,33203,40201,36702
"Sardar Vallabhbhai National Institute Of Technology, Surat","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,-4815,20831,8008
"Sardar Vallabhbhai National Institute Of Technology, Surat","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,2402,3212,2807
"School Of Engineering, Tezpur University, Napaam, Tezpur","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,15963,10517,13240
"School Of Engineering, Tezpur University, Napaam, Tezpur","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,30185,20997,25591
"School Of Engineering, Tezpur University, Napaam, Tezpur","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,85177,63147,74162
