College,Course,Category,Predicted_Rank_2025
"National Institute Of Technology, Rourkela","ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",EWS,3100
"National Institute Of Technology, Rourkela","ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",OBC-NCL,275
"National Institute Of Technology, Rourkela","ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",OPEN,646
"National Institute Of Technology, Rourkela","ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",SC,547
"National Institute Of Technology, Rourkela","ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",ST,-56
"National Institute Of Technology, Rourkela","BIO MEDICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,6840
"National Institute Of Technology, Rourkela","BIO MEDICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,27656
"National Institute Of Technology, Rourkela","BIO MEDICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,26074
"National Institute Of Technology, Rourkela","BIO MEDICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,6423
"National Institute Of Technology, Rourkela","BIO MEDICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,640
"National Institute Of Technology, Rourkela","BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,7737
"National Institute Of Technology, Rourkela","BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,22493
"National Institute Of Technology, Rourkela","BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,27897
"National Institute Of Technology, Rourkela","BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),-349
"National Institute Of Technology, Rourkela","BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,12289
"National Institute Of Technology, Rourkela","BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4272
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5976
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,12113
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,35635
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),2739
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,13214
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4484
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING AND M.TECH INDUSTRIAL CERAMIC (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OBC-NCL,28452
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING AND M.TECH INDUSTRIAL CERAMIC (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OPEN,65039
"National Institute Of Technology, Rourkela","CERAMIC ENGINEERING AND M.TECH INDUSTRIAL CERAMIC (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",SC,1996
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2733
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2607
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,33507
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1732
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,4254
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3783
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",EWS,3109
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OBC-NCL,12950
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OPEN,17606
"National Institute Of Technology, Rourkela","CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",SC,10242
"National Institute Of Technology, Rourkela","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,16341
"National Institute Of Technology, Rourkela","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,14998
"National Institute Of Technology, Rourkela","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,35621
"National Institute Of Technology, Rourkela","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,2122
"National Institute Of Technology, Rourkela","CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,6557
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,11398
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3349
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),-33
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,42260
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),-374
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,11642
"National Institute Of Technology, Rourkela","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,228
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,-1107
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),32
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,899
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),59
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,-2196
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),-293
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1891
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),-1
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4893
"National Institute Of Technology, Rourkela","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST (PWD),5
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1622
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),454
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,8616
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),496
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3095
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),626
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8931
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),283
"National Institute Of Technology, Rourkela","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1551
"National Institute Of Technology, Rourkela","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,9404
"National Institute Of Technology, Rourkela","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,10264
"National Institute Of Technology, Rourkela","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,6039
"National Institute Of Technology, Rourkela","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),89
"National Institute Of Technology, Rourkela","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1435
"National Institute Of Technology, Rourkela","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5417
"National Institute Of Technology, Rourkela","ELECTRONICS AND INSTRUMENTATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1051
"National Institute Of Technology, Rourkela","ELECTRONICS AND INSTRUMENTATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,4463
"National Institute Of Technology, Rourkela","ELECTRONICS AND INSTRUMENTATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,19195
"National Institute Of Technology, Rourkela","ELECTRONICS AND INSTRUMENTATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),273
"National Institute Of Technology, Rourkela","ELECTRONICS AND INSTRUMENTATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,4235
"National Institute Of Technology, Rourkela","ELECTRONICS AND INSTRUMENTATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1736
"National Institute Of Technology, Rourkela","FOOD PROCESS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,6745
"National Institute Of Technology, Rourkela","FOOD PROCESS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,13332
"National Institute Of Technology, Rourkela","FOOD PROCESS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,32518
"National Institute Of Technology, Rourkela","FOOD PROCESS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,7513
"National Institute Of Technology, Rourkela","FOOD PROCESS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5040
"National Institute Of Technology, Rourkela","INDUSTRIAL DESIGN (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,11866
"National Institute Of Technology, Rourkela","INDUSTRIAL DESIGN (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,29260
"National Institute Of Technology, Rourkela","INDUSTRIAL DESIGN (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,33497
"National Institute Of Technology, Rourkela","INDUSTRIAL DESIGN (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,13043
"National Institute Of Technology, Rourkela","INDUSTRIAL DESIGN (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,6386
"National Institute Of Technology, Rourkela","LIFE SCIENCE (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,11822
"National Institute Of Technology, Rourkela","LIFE SCIENCE (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,27870
"National Institute Of Technology, Rourkela","LIFE SCIENCE (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,66095
"National Institute Of Technology, Rourkela","LIFE SCIENCE (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,9642
"National Institute Of Technology, Rourkela","LIFE SCIENCE (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,2411
"National Institute Of Technology, Rourkela","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,21268
"National Institute Of Technology, Rourkela","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,35802
"National Institute Of Technology, Rourkela","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,22783
"National Institute Of Technology, Rourkela","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,22589
"National Institute Of Technology, Rourkela","MATHEMATICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,990
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,10947
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,9208
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),719
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,12632
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),835
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,3055
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1159
"National Institute Of Technology, Rourkela","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST (PWD),13
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5330
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,17676
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),1294
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,28040
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1611
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,12727
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7678
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OBC-NCL,17204
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OPEN,60141
"National Institute Of Technology, Rourkela","METALLURGICAL AND MATERIALS ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",SC,13216
"National Institute Of Technology, Rourkela","MINING ENGINEERING  (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,11781
"National Institute Of Technology, Rourkela","MINING ENGINEERING  (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,12314
"National Institute Of Technology, Rourkela","MINING ENGINEERING  (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,44858
"National Institute Of Technology, Rourkela","MINING ENGINEERING  (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,6558
"National Institute Of Technology, Rourkela","MINING ENGINEERING  (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5089
"National Institute Of Technology, Rourkela","MINING ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",EWS,5893
"National Institute Of Technology, Rourkela","MINING ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OBC-NCL,24779
"National Institute Of Technology, Rourkela","MINING ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OPEN,29841
"National Institute Of Technology, Rourkela","MINING ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",SC,6047
"National Institute Of Technology, Rourkela","MINING ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",ST,6943
"National Institute Of Technology, Rourkela","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,960
"National Institute Of Technology, Rourkela","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,7998
"National Institute Of Technology, Rourkela","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,14277
"National Institute Of Technology, Rourkela","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,-7050
"National Institute Of Technology, Rourkela","PHYSICS (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,4927
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2013
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,14203
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),271
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,107968
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),3056
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,11880
"National Institute Of Technology, Silchar","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1936
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1702
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),-214
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,19184
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),240
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,9923
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),484
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2460
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),169
"National Institute Of Technology, Silchar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3884
"National Institute Of Technology, Silchar","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,-4597
"National Institute Of Technology, Silchar","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,16314
"National Institute Of Technology, Silchar","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),863
"National Institute Of Technology, Silchar","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,90113
"National Institute Of Technology, Silchar","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),2658
