College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,OPEN-EWS,52292,27637.0,32122.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,SC,52292,26852.0,32122.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,SEBC,52740,28913.0,32397.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",INFORMATION TECHNOLOGY,OPEN,48615,26134.0,35644.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,48615,30149.0,35644.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",INFORMATION TECHNOLOGY,SEBC,50690,30158.0,37166.0
"MAHAVIR SWAMI COLLEGE OF ENGINEERING & TECHNOLOGY,
BHARTHANA-VESU, SURAT",COMPUTER ENGINEERING,OPEN,49496,30115.0,38608.0
"MAHAVIR SWAMI COLLEGE OF ENGINEERING & TECHNOLOGY,
BHARTHANA-VESU, SURAT",ELECTRICAL ENGINEERING,OPEN,66491,22542.0,38715.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",BIOINFORMATICS,OPEN,3888,19657.0,8742.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",BIOINFORMATICS,OPEN-EWS,3888,26292.0,8742.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",CHEMICAL ENGINEERING,OPEN,54261,19048.0,32149.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",CIVIL ENGINEERING,OPEN,1594,920530.0,38308.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",COMPUTER ENGINEERING,OPEN,47697,30471.0,38123.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN,48287,30073.0,38107.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,34838,29045.0,31810.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",INFORMATION TECHNOLOGY,OPEN,47086,28079.0,36361.0
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",MECHANICAL ENGINEERING,OPEN,52182,28036.0,38249.0
"MERCHANT ENGG. COLLEGE, BASNA. VISNAGAR",COMPUTER ENGINEERING,OPEN,42629,28922.0,35113.0
"NARNARAYAN SHASTRI INSTITUTE OF TECHNOLOGY, JETALPUR,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,48450,30460.0,38416.0
"NEOTECH INSTITUTE OF TECHNOLOGY, VIROD, VADODARA",COMPUTER ENGINEERING,OPEN,50267,30145.0,38927.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,73473,17115.0,26974.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,69586,9379.0,25547.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,69586,10968.0,25547.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,69586,22685.0,25547.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,55251,21562.0,20284.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,55251,26344.0,20284.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN,54588,9826.0,23160.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN-EWS,54588,11585.0,23160.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SC,54588,23761.0,23160.0
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SEBC,55979,24940.0,23750.0
OM ENGINEERING COLLEGE JUNAGADH,COMPUTER ENGINEERING,OPEN,56933,23566.0,36629.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",CHEMICAL ENGINEERING,OPEN,48468,30501.0,38449.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING,OPEN,83400,16192.0,36748.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING,OPEN-EWS,83400,17437.0,36748.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING,SEBC,77792,28127.0,34277.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,OPEN,86399,16155.0,37360.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,OPEN-EWS,86399,17716.0,37360.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,SC,86399,27565.0,37360.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,SEBC,84042,30280.0,36341.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,OPEN,37906,21748.0,28712.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,OPEN-EWS,37906,24272.0,28712.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,SC,37906,29186.0,28712.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,SEBC,38517,29644.0,29175.0
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA","INFORMATION TECHNOLOGY &
ENGINEERING",OPEN,51843,29034.0,38797.0
"PACIFIC SCHOOL OF ENGINEERING, SURAT",CHEMICAL ENGINEERING,OPEN,84280,16915.0,37757.0
"PACIFIC SCHOOL OF ENGINEERING, SURAT",COMPUTER ENGINEERING,OPEN,45033,29938.0,36718.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,OPEN,1754,2013.0,1879.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,OPEN-EWS,4504,4959.0,4825.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,SC,11054,17750.0,11842.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,SEBC,9571,9213.0,10254.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,ST,33949,22660.0,36370.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,ESM,6506,919737.0,8172.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,OPEN,5312,8382.0,6673.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,OPEN-EWS,6506,9451.0,8172.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,SC,15281,22219.0,19194.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,SEBC,12343,19605.0,15504.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,ST,28742,916127.0,36103.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,OPEN,6927,19324.0,11570.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,OPEN-EWS,8997,28715.0,15027.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,SC,13389,29858.0,22362.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,SEBC,13674,29317.0,22838.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,ST,23168,24487.0,38695.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,ESM,3252,3046.0,3872.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,OPEN,635,900.0,756.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,OPEN - PH,635,917179.0,756.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,810,1203.0,964.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,SC,3225,2977.0,3839.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,SEBC,1619,2572.0,1927.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,ST,15737,25100.0,18734.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,3590,11907.0,6538.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN-EWS,4865,20606.0,8861.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,SC,8628,25964.0,15713.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,SEBC,9109,30453.0,16589.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ESM,1770,9254.0,3038.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,1412,4161.0,2424.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,1770,5604.0,3038.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SC,3742,13252.0,6424.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,3634,11063.0,6238.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ST,21617,918627.0,37107.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,12384,1728.0,4626.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN-EWS,12384,1923.0,4626.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SC,12384,5767.0,4626.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,11134,4220.0,4159.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,ST,103796,25523.0,38772.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,25480,8287.0,14531.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,OPEN-EWS,25480,10756.0,14531.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,SC,25480,21535.0,14531.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,SEBC,23956,29408.0,13662.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,ST,25480,917071.0,14531.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,OPEN,6523,11620.0,8706.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,OPEN-EWS,7793,17856.0,10402.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,SC,14610,20093.0,19500.0
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,SEBC,12920,26831.0,17244.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",AERONAUTICAL ENGINEERING,OPEN,48381,30345.0,38316.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",CIVIL ENGINEERING,OPEN,101131,14847.0,38749.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",COMPUTER SCIENCE & ENGG,OPEN,49777,30450.0,38932.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA","COMPUTER SCIENCE & ENGINEERING
(CLOUD COMPUTING)",OPEN,48017,29888.5,37883.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",ELECTRICAL ENGINEERING,OPEN,55255,26820.0,38496.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,47032,29766.0,37416.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",INFORMATION TECHNOLOGY,OPEN,48594,30001.0,38182.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",MECHANICAL ENGINEERING,OPEN,69680,21302.0,38527.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL INTELLIGENCE)",OPEN,48835,30349.0,38498.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF THINGS)",OPEN,19136,25773.0,22208.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (BIG DATA & ANALYSIS),OPEN,54167,27508.0,38601.0
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (BLOCK CHAIN
TECHNOLOGY)",OPEN,37570,29663.0,33383.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",AGRICULTURE ENGINEERING,OPEN,46848,28934.0,36817.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",AUTOMOBILE ENGINEERING,OPEN,13715,25974.0,18874.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",BIO-TECHNOLOGY,OPEN,47068,30096.0,37637.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",CHEMICAL ENGINEERING,OPEN,51637,28418.0,38307.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,ESM,53068,29806.0,17310.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,OPEN,103923,11057.0,33898.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,OPEN-EWS,103923,15617.0,33898.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,SC,118396,17106.0,38619.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,SEBC,111609,24102.0,36405.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,ST,103923,28911.0,33898.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGG,OPEN,49827,30302.0,38857.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,44390,30531.0,36814.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",DAIRY TECHNOLOGY,OPEN,52981,24986.0,36384.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",FOOD TECHNOLOGY,OPEN,54710,27690.0,38922.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",PETROLEUM ENGINEERING,OPEN,93391,14903.0,37307.0
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",ROBOTICS AND AUTOMATION,OPEN,44072,29994.0,36358.0
"PRIME INSTITUTE OF ENGINEERING AND TECHNOLOGY,
JALALPORE, NAVSARI",COMPUTER ENGINEERING,OPEN,56050,25752.0,37992.0
"R.K. UNIVERSITY - SCHOOL OF ENGINEERING, RAJKOT",COMPUTER ENGINEERING,OPEN,49834,29984.0,38655.0
"R.K. UNIVERSITY - SCHOOL OF ENGINEERING, RAJKOT",INFORMATION TECHNOLOGY,OPEN,50622,28371.0,37897.0
"R.K. UNIVERSITY - SCHOOL OF ENGINEERING, RAJKOT",MECHANICAL ENGINEERING,OPEN,58156,25933.0,38835.0
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",CHEMICAL ENGINEERING,OPEN,52771,28541.0,38809.0
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",CIVIL ENGINEERING,OPEN,50228,29923.0,38768.0
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",COMPUTER SCIENCE & ENGG,OPEN,45016,30441.0,37018.0
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",ELECTRICAL ENGINEERING,OPEN,49545,30057.0,38590.0
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",INFORMATION TECHNOLOGY,OPEN,49310,30193.0,38585.0
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",MECHANICAL ENGINEERING,OPEN,48928,30307.0,38508.0
"RAI SCHOOL OF ENGINEERING, DHOLKA, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,48365,30458.0,38381.0
"RAI SCHOOL OF ENGINEERING, DHOLKA, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,73543,20486.0,38815.0
"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",COMPUTER ENGINEERING,OPEN,44768,29025.0,36047.0
"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",INFORMATION TECHNOLOGY,OPEN,44024,30098.0,36401.0
"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",MECHANICAL ENGINEERING,OPEN,33393,24375.0,28530.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",CHEMICAL ENGINEERING,OPEN,52987,28306.0,38728.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",CIVIL ENGINEERING,OPEN,45288,29940.0,36823.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,OPEN,71711,21068.0,38869.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,OPEN-EWS,71711,25048.0,38869.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,SEBC,71711,27561.0,38869.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,ST,71711,30217.0,38869.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",ELECTRICAL ENGINEERING,OPEN,49713,30267.0,38790.0
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",MECHANICAL ENGINEERING,OPEN,48733,29640.0,38006.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",CHEMICAL ENGINEERING,OPEN,49028,30445.0,38635.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,OPEN,60011,20462.0,35042.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,42170,21953.0,24624.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,SC,60011,23837.0,35042.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,SEBC,65688,29510.0,38357.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",OPEN,39374,28175.0,33307.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,44679,25600.0,33820.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,44679,29728.0,33820.0
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,50149,30361.0,37960.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER ENGINEERING,OPEN,44739,30056.0,36670.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,49082,21930.0,32808.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,58036,28585.0,38793.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,57688,22145.0,35742.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,57688,25607.0,35742.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,SC,60412,29680.0,37430.0
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,60412,27702.0,37430.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",AUTOMOBILE ENGINEERING,OPEN,42114,30156.0,35637.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",CIVIL ENGINEERING,OPEN,64630,21550.0,37320.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER ENGINEERING,OPEN,49665,30525.0,38936.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,26805,26779.0,26792.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN,60037,21276.0,35740.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN-EWS,60037,23814.0,35740.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SEBC,64376,29887.0,38323.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,48550,29868.0,38080.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,52871,27597.0,38198.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,46958,30078.0,37582.0
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,65580,22185.0,38143.0
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,41794,30239.0,35550.0
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",COMPUTER ENGINEERING,OPEN,47045,30008.0,37573.0
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",INFORMATION TECHNOLOGY,OPEN,50352,29971.0,38847.0
